kp,ki,zeta
0.00918367346938775,0.179591836734694,0.304488795188596
0.0122448979591837,0.179591836734694,0.352535136657407
0.0153061224489796,0.179591836734694,0.400188904188267
0.0183673469387755,0.179591836734694,0.447501576432365
0.0214285714285714,0.179591836734694,0.494526049748375
0.0244897959183673,0.179591836734694,0.541315696507877
0.0275510204081633,0.179591836734694,0.587921893925641
0.0306122448979592,0.179591836734694,0.634387940220259
0.0336734693877551,0.179591836734694,0.680734193927747
0.036734693877551,0.179591836734694,0.726920959182223
0.0397959183673469,0.179591836734694,0.772752764326589
0.0428571428571429,0.179591836734694,0.765884079753703
0.0459183673469388,0.179591836734694,0.744668235820811
0.0489795918367347,0.179591836734694,0.723431577530243
0.0520408163265306,0.179591836734694,0.702455006846816
0.0551020408163265,0.179591836734694,0.681888614565965
0.0581632653061225,0.179591836734694,0.661805711858166
